token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
742-9	PKP040	742	figlia	figlia	figlio	NOUN	_
742-10	PKP040	742	di	di	di	ADP	_
742-11	PKP040	742	(cos~)	cos~	cos~	PROPN	Interrupted=Yes
743-0	PKP040	743	mo	mo	mo	NOUN	_
743-1	PKP040	743	è	è	essere	AUX	_
743-2	PKP040	743	vecchio	vecchio	vecchio	ADJ	_
743-3	PKP040	743	quel	quel	quello	DET	_
743-4	PKP040	743	video	video	video	NOUN	_
743-5	PKP040	743	che	che	che	PRON	_
743-6	PKP040	743	lei	lei	lei	PRON	_
743-7	PKP040	743	canta:,	canta	cantare	VERB	Intonation=weakly_rising
744-0	PKP041	744	x	x	decimo	ADJ	_
745-0	PKP039	745	quando	quando	quando	SCONJ	_
745-1	PKP039	745	vedemmo	vedemmo	vedere	VERB	_
745-2	PKP039	745	quel	quel	quello	DET	_
745-3	PKP039	745	(mat[rimonio)]	matrimonio	matrimonio	NOUN	_
746-0	PKP040	746	[che	che	che	SCONJ	_
746-1	PKP040	746	c'	c'	ci	PRON	SpaceAfter=No
746-2	PKP040	746	è	è	essere	VERB	_
746-3	PKP040	746	la	la	il	DET	_
746-4	PKP040	746	can]zone	canzone	canzone	NOUN	_
746-5	PKP040	746	you	you	you	X	_
746-6	PKP040	746	make	make	make	X	_
746-7	PKP040	746	me	me	me	X	_
746-8	PKP040	746	feel	feel	feel	NOUN	_
747-0	PKP041	747	sì:	sì	sì	ADV	_
747-1	PKP041	747	per~	per~	per~	PROPN	Interrupted=Yes
747-2	PKP041	747	x	x	x	SYM	_
748-0	PKP040	748	{canta_you_make_me_feel}	{canta_you_make_me_feel}	_	X	_
749-0	PKP041	749	quando	quando	quando	SCONJ	_
749-1	PKP041	749	la	la	il	DET	_
749-2	PKP041	749	cantava	cantava	cantavo	ADJ	_
749-3	PKP041	749	normale	normale	normale	ADJ	_
749-4	PKP041	749	era	era	essere	AUX	_
749-5	PKP041	749	ve:cchio	vecchio	vecchio	ADJ	_
750-0	PKP041	750	però	però	però	ADV	_
750-1	PKP041	750	ora	ora	ora	ADV	_
750-2	PKP041	750	{P}	{P}	_	_	_
750-3	PKP041	750	la	la	il	DET	_
750-4	PKP041	750	can[ta	canta	canto	NOUN	_
750-5	PKP041	750	{P}	{P}	_	_	_
750-6	PKP041	750	aggiungen]do	aggiungendo	aggiungere	VERB	_
750-7	PKP041	750	le	le	il	DET	_
750-8	PKP041	750	parole	parole	parola	NOUN	_
751-0	PKP039	751	[(mh	mh	mh	NOUN	_
751-1	PKP039	751	mh)]	mh	mh	NOUN	_
752-0	PKP040	752	NON	non	non	ADV	Volume=high
752-1	PKP040	752	VOGLIO	voglio	volere	AUX	Volume=high
752-2	PKP040	752	ANDARE	andare	andare	VERB	Volume=high
752-3	PKP040	752	ALL'	all'	_	_	SpaceAfter=No|Volume=high
752-3a	_	_	_	a	a	ADP	_
752-3b	_	_	_	l'	il	DET	_
752-4	PKP040	752	ASILO	asilo	asilo	NOUN	Volume=high
752-5	PKP040	752	IO	io	io	PRON	Volume=high
752-6	PKP040	752	COSì	così	così	ADV	Volume=high
752-7	PKP040	752	[CAPISCO]	capisco	capisco	ADJ	Volume=high
753-0	PKP041	753	[(mamma)	mamma	mamma	NOUN	_
753-1	PKP041	753	io	io	io	PRON	_
753-2	PKP041	753	ho	ho	avere	AUX	_
753-3	PKP041	753	cap]ito:	capito	capere	VERB	_
753-4	PKP041	753	la	la	il	DET	_
753-5	PKP041	753	signora	signora	signore	NOUN	_
753-6	PKP041	753	ci	ci	ci	PRON	_
753-7	PKP041	753	porta	porta	portare	VERB	_
753-8	PKP041	753	all'	all'	_	_	SpaceAfter=No
753-8a	_	_	_	a	a	ADP	_
753-8b	_	_	_	l'	il	DET	_
753-9	PKP041	753	asi[lo]	asilo	asilo	NOUN	_
754-0	PKP040	754	[no:]	no	no	ADV	_
754-1	PKP040	754	io	io	io	PRON	_
754-2	PKP040	754	invece	invece	invece	ADV	_
754-3	PKP040	754	ho	ho	avere	AUX	_
754-4	PKP040	754	capito	capito	capere	VERB	_
754-5	PKP040	754	NON	non	non	ADV	Volume=high
754-6	PKP040	754	VOGLIO	voglio	volere	AUX	Volume=high
754-7	PKP040	754	ANDARE	andare	andare	VERB	Volume=high
754-8	PKP040	754	ALL'	all'	_	_	SpaceAfter=No|Volume=high
754-8a	_	_	_	a	a	ADP	_
754-8b	_	_	_	l'	il	DET	_
754-9	PKP040	754	ASILO	asilo	asilo	NOUN	Volume=high
755-0	PKP040	755	siccome	siccome	siccome	SCONJ	_
755-1	PKP040	755	ha	ha	avere	AUX	_
755-2	PKP040	755	detto	detto	dire	VERB	_
755-3	PKP040	755	che	che	che	SCONJ	_
755-4	PKP040	755	ultimamente::	ultimamente	ultimo	ADV	_
755-5	PKP040	755	all'	all'	_	_	SpaceAfter=No
755-5a	_	_	_	a	a	ADP	_
755-5b	_	_	_	l'	il	DET	_
755-6	PKP040	755	asilo::	asilo	asilo	NOUN	_
755-7	PKP040	755	(non)	non	non	ADV	_
755-8	PKP040	755	tanto	tanto	tanto	PRON	_
755-9	PKP040	755	che	che	che	PRON	_
755-10	PKP040	755	ci	ci	ci	PRON	_
755-11	PKP040	755	vuole	vuole	volere	AUX	_
755-12	PKP040	755	anda[re:,	andare	andare	VERB	Intonation=weakly_rising
755-13	PKP040	755	xxx]	x	x	SYM	_
756-0	PKP041	756	[no	no	no	ADV	_
756-1	PKP041	756	ma	ma	ma	CCONJ	_
756-2	PKP041	756	è	è	essere	AUX	_
756-3	PKP041	756	proprio	proprio	proprio	ADV	_
756-4	PKP041	756	dal	dal	_	_	_
756-4a	_	_	_	da	da	ADP	_
756-4b	_	_	_	il	il	DET	_
756-5	PKP041	756	primo]	primo	primo	ADJ	_
756-6	PKP041	756	giorno	giorno	giorno	NOUN	_
756-7	PKP041	756	non	non	non	ADV	_
756-8	PKP041	756	è	è	essere	AUX	_
756-9	PKP041	756	ultimam[ente]	ultimamente	ultimamente	ADV	_
757-0	PKP040	757	[sì	sì	sì	ADV	_
757-1	PKP040	757	NO]:	no	no	ADV	Volume=high
757-2	PKP040	757	DI	di	di	ADP	Volume=high
757-3	PKP040	757	QUEST'	quest'	questo	DET	SpaceAfter=No|Volume=high
757-4	PKP040	757	ANNO	anno	anno	NOUN	Volume=high
757-5	PKP040	757	l'	l'	il	DET	SpaceAfter=No
757-6	PKP040	757	anno	anno	anno	NOUN	_
757-7	PKP040	757	scorso	scorso	scorso	ADJ	_
757-8	PKP040	757	andava	andava	andare	VERB	_
757-9	PKP040	757	vole[ntie:ri]	volentieri	volentieri	ADV	_
758-0	PKP041	758	[mi	mi	mi	PRON	_
758-1	PKP041	758	spo]:s[(to)]?	sposto	spostare	VERB	Intonation=rising
759-0	PKP048	759	[x][xxxx	x	x	SYM	_
759-1	PKP048	759	a]ndare	andare	andare	VERB	_
759-2	PKP048	759	la	la	il	DET	_
759-3	PKP048	759	te[levisione]	televisione	televisione	NOUN	_
760-0	PKP040	760	[sì]	sì	sì	ADV	_
760-1	PKP040	760	[spo:stat(e:)]	spostate	spostare	VERB	_
761-0	PKP040	761	[ti	ti	ti	PRON	_
761-1	PKP040	761	faccio	faccio	fare	VERB	_
761-2	PKP040	761	veder	veder	vedere	VERB	_
761-3	PKP040	761	's]ta	'sta	_	_	Truncated=Yes
761-3a	_	_	_	'	'	PUNCT	_
761-3b	_	_	_	sta	stare	VERB	_
761-4	PKP040	761	cosa	cosa	cosa	PRON	_
762-0	PKP041	762	su	su	su	ADP	_
762-1	PKP041	762	instagram?	instagram	instagram	NOUN	Intonation=rising
762-2	PKP041	762	x	x	decimo	ADJ	_
763-0	PKP040	763	no	no	no	ADV	_
763-1	PKP040	763	su	su	su	ADP	_
763-2	PKP040	763	facebook	facebook	facebook	NOUN	_
764-0	PKP048	764	siamo	siamo	essere	AUX	_
764-1	PKP048	764	troppo	troppo	troppo	ADV	_
764-2	PKP048	764	vicine	vicine	vicino	ADJ	_
764-3	PKP048	764	lau::?	lau	lau	NOUN	Intonation=rising
765-0	PKP040	765	eh	eh	eh	INTJ	_
765-1	PKP040	765	insomma	insomma	insomma	ADV	_
766-0	PKP048	766	xx	x	decimo	ADJ	_
767-0	PKP048	767	sì	sì	sì	ADV	_
767-1	PKP048	767	(sembra	sembra	sembrare	VERB	_
767-2	PKP048	767	quello	quello	quello	PRON	_
767-3	PKP048	767	del)	del	_	_	_
767-3a	_	_	_	di	di	ADP	_
767-3b	_	_	_	il	il	DET	_
767-4	PKP048	767	x	x	decimo	ADJ	_
767-5	PKP048	767	uh	uh	uh	NOUN	_
768-0	PKP040	768	allora	allora	allora	ADV	_
768-1	PKP040	768	vediamo	vediamo	vedere	VERB	_
768-2	PKP040	768	papà:	papà	papà	NOUN	_
768-3	PKP040	768	{P}	{P}	_	_	_
768-4	PKP040	768	togli	togli	togli	PRON	_
768-5	PKP040	768	un	un	uno	DET	_
768-6	PKP040	768	attimo	attimo	attimo	NOUN	_
769-0	PKP048	769	l'	l'	il	DET	SpaceAfter=No
769-1	PKP048	769	audio	audio	audio	NOUN	_
770-0	PKP048	770	xx	x	decimo	ADJ	_
770-1	PKP048	770	che	che	che	SCONJ	_
770-2	PKP048	770	(ho)	ho	avere	VERB	_
770-3	PKP048	770	sonno	sonno	sonno	NOUN	_
770-4	PKP048	770	però:	però	però	ADV	_
771-0	PKP040	771	°giulia	giulia	giulio	NOUN	Volume=low
771-1	PKP040	771	(bianchini)	bianchini	bianchino	ADJ	Volume=low
771-2	PKP040	771	vediamo°	vediamo	vedare	VERB	Volume=low
772-0	PKP040	772	qua	qua	qua	ADV	_
772-1	PKP040	772	se	se	se	SCONJ	_
772-2	PKP040	772	(se)	se	se	SCONJ	_
772-3	PKP040	772	si	si	si	PRON	_
772-4	PKP040	772	to:cca	tocca	toccare	VERB	_
772-5	PKP040	772	(le)	le	il	DET	_
772-6	PKP040	772	le	le	il	DET	_
772-7	PKP040	772	immagini	immagini	immagine	NOUN	_
772-8	PKP040	772	che	che	che	PRON	_
772-9	PKP040	772	è	è	essere	AUX	_
772-10	PKP040	772	un	un	uno	DET	_
772-11	PKP040	772	xx	x	x	SYM	_
773-0	???	773	{riproduzione_video}	{riproduzione_video}	_	X	_
774-0	PKP040	774	guarda	guarda	guardare	VERB	_
774-1	PKP040	774	ma:	ma	ma	CCONJ	_
775-0	PKP040	775	aspett~	aspett~	aspett~	PROPN	Interrupted=Yes
776-0	PKP040	776	aspetta	aspetta	aspettare	VERB	_
777-0	PKP041	777	[ma	ma	ma	CCONJ	_
777-1	PKP041	777	non	non	non	ADV	_
777-2	PKP041	777	capirà	capirà	capire	VERB	_
777-3	PKP041	777	nie:nte	niente	niente	PRON	_
777-4	PKP041	777	ma>]	ma	ma	CCONJ	_
777-5	PKP041	777	(no:)	no	no	ADV	_
778-0	PKP040	778	[come	come	come	SCONJ	_
778-1	PKP040	778	si	si	si	PRON	_
778-2	PKP040	778	fa	fa	fare	VERB	_
778-3	PKP040	778	a	a	a	ADP	_
778-4	PKP040	778	ingrandir(lo)]?	ingrandirlo	_	_	Intonation=rising
778-4a	_	_	_	ingrandir	ingrandire	VERB	_
778-4b	_	_	_	lo	lo	PRON	_
779-0	PKP040	779	come	come	come	SCONJ	_
779-1	PKP040	779	si	si	si	PRON	_
779-2	PKP040	779	fa	fa	fare	VERB	_
779-3	PKP040	779	a	a	a	ADP	_
779-4	PKP040	779	ingrandirlo?	ingrandirlo	_	_	Intonation=rising
779-4a	_	_	_	ingrandir	ingrandire	VERB	_
779-4b	_	_	_	lo	lo	PRON	_
780-0	???	780	{riproduzione_video}	{riproduzione_video}	_	X	_
781-0	PKP040	781	s:::h	sh	sh	NOUN	_
782-0	PKP041	782	ha	ha	avere	AUX	_
782-1	PKP041	782	detto	detto	dire	VERB	_
782-2	PKP041	782	il	il	il	DET	_
782-3	PKP041	782	signore	signore	signore	NOUN	_
782-4	PKP041	782	sta	sta	stare	AUX	_
782-5	PKP041	782	portando	portando	portare	VERB	_
782-6	PKP041	782	all'	all'	_	_	SpaceAfter=No
782-6a	_	_	_	a	a	ADP	_
782-6b	_	_	_	l'	il	DET	_
782-7	PKP041	782	asilo	asilo	asilo	NOUN	_
783-0	PKP040	783	(sentila)	sentila	sentilare	VERB	_
783-1	PKP040	783	che	che	che	SCONJ	_
783-2	PKP040	783	canta	canta	cantare	VERB	_
784-0	PKP040	784	LEI	lei	lei	PRON	Volume=high
784-1	PKP040	784	CANTA	canta	cantare	VERB	Volume=high
784-2	PKP040	784	IN	in	in	ADP	Volume=high
784-3	PKP040	784	INGLESE	inglese	inglese	NOUN	Volume=high
784-4	PKP040	784	E	e	e	CCONJ	Volume=high
784-5	PKP040	784	LEI	lei	lei	PRON	Volume=high
784-6	PKP040	784	FA	fa	fare	VERB	Volume=high
784-7	PKP040	784	NO	no	no	X	Volume=high
784-8	PKP040	784	NO	no	no	X	Volume=high
784-9	PKP040	784	NO	no	no	X	Volume=high
784-10	PKP040	784	NO	no	no	X	Volume=high
784-11	PKP040	784	ALL'	all'	_	_	SpaceAfter=No|Volume=high
784-11a	_	_	_	a	a	ADP	_
784-11b	_	_	_	l'	il	DET	_
784-12	PKP040	784	ASILO	asilo	asilo	NOUN	Volume=high
784-13	PKP040	784	NO	no	no	X	Volume=high
784-14	PKP040	784	NO	no	no	X	Volume=high
784-15	PKP040	784	NO	no	no	X	Volume=high
784-16	PKP040	784	{ride}	{ride}	_	_	_
785-0	PKP048	785	no	no	no	ADV	_
785-1	PKP048	785	ha	ha	avere	AUX	_
785-2	PKP048	785	detto	detto	dire	VERB	_
785-3	PKP048	785	che	che	che	SCONJ	_
785-4	PKP048	785	per	per	per	ADP	_
785-5	PKP048	785	natale	natale	natale	PRON	_
785-6	PKP048	785	voleva	voleva	volere	AUX	_
785-7	PKP048	785	venire	venire	venire	VERB	_
785-8	PKP048	785	a	a	a	ADP	_
785-9	PKP048	785	(bari)	bari	baro	NOUN	_
785-10	PKP048	785	ma	ma	ma	CCONJ	_
785-11	PKP048	785	{P}	{P}	_	_	_
785-12	PKP048	785	di	di	di	ADP	_
785-13	PKP048	785	sti	sti	sto	ADJ	_
785-14	PKP048	785	tempi	tempi	tempo	NOUN	_
785-15	PKP048	785	non	non	non	ADV	_
785-16	PKP048	785	lo	lo	lo	PRON	_
785-17	PKP048	785	so	so	sapere	VERB	_
785-18	PKP048	785	se	se	se	SCONJ	_
785-19	PKP048	785	potrà	potrà	potere	AUX	_
785-20	PKP048	785	venire	venire	venire	VERB	_
786-0	PKP041	786	(che)	che	che	SCONJ	_
786-1	PKP041	786	paglia:ccia	pagliaccia	pagliaccia	NOUN	_
786-2	PKP041	786	che	che	che	PRON	_
786-3	PKP041	786	è	è	essere	AUX	_
787-0	???	787	{riproduzione_video}	{riproduzione_video}	_	X	_
788-0	PKP041	788	vedila	vedila	_	_	_
788-0a	_	_	_	vedi	vedere	VERB	_
788-0b	_	_	_	la	la	PRON	_
788-1	PKP041	788	vedila	vedila	_	_	_
788-1a	_	_	_	vedi	vedere	VERB	_
788-1b	_	_	_	la	la	DET	_
789-0	PKP040	789	°paglia:cc(ia)°	pagliaccia	pagliaccia	NOUN	Volume=low
790-0	PKP048	790	<che	che	che	SCONJ	_
790-1	PKP048	790	ro:ba>	roba	roba	NOUN	_
791-0	PKP040	791	{ride}	{ride}	_	X	_
792-0	PKP041	792	{ride}	{ride}	_	X	_
793-0	PKP040	793	i	i	il	DET	_
793-1	PKP040	793	maschietti	maschietti	maschietto	NOUN	_
793-2	PKP040	793	sempre	sempre	sempre	ADV	_
793-3	PKP040	793	più	più	più	ADV	_
793-4	PKP040	793	addormenta:ti	addormentati	addormentato	ADJ	_
794-0	PKP040	794	{ride}	{ride}	_	_	_
794-1	PKP040	794	chi	chi	chi	PRON	_
794-2	PKP040	794	ci	ci	ci	PRON	_
794-3	PKP040	794	ricorda	ricorda	ricordare	VERB	_
794-4	PKP040	794	[laura]?	laura	laura	NOUN	Intonation=rising
794-5	PKP040	794	{ride}	{ride}	_	_	_
795-0	PKP041	795	[(anto:]nio?)	antonio	antonio	NOUN	Intonation=rising
796-0	PKP040	796	NO	no	no	INTJ	Volume=high
796-1	PKP040	796	ANTONIO	antonio	antonio	NOUN	Volume=high
796-2	PKP040	796	E'	e'	_	_	Truncated=Yes|Volume=high
796-2a	_	_	_	e	e	CCONJ	_
796-2b	_	_	_	'	'	PUNCT	_
796-3	PKP040	796	BE:PPE	beppe	beppo	ADJ	Volume=high
797-0	PKP040	797	{ride}	{ride}	_	X	_
798-0	PKP041	798	anche	anche	anche	ADV	_
799-0	PKP040	799	<che	che	che	DET	_
799-1	PKP040	799	ca:ro	caro	caro	NOUN	_
799-2	PKP040	799	che	che	che	PRON	_
799-3	PKP040	799	è	è	essere	AUX	_
799-4	PKP040	799	beppe>	beppe	beppo	ADJ	_
800-0	PKP040	800	{ride}	{ride}	_	_	_
800-1	PKP040	800	doveva	doveva	dovere	AUX	_
800-2	PKP040	800	(e)	e	e	CCONJ	_
800-3	PKP040	800	alla	alla	_	_	_
800-3a	_	_	_	a	a	ADP	_
800-3b	_	_	_	la	il	DET	_
800-4	PKP040	800	fine	fine	fine	NOUN	_
800-5	PKP040	800	ci	ci	ci	PRON	_
800-6	PKP040	800	ha	ha	avere	AUX	_
800-7	PKP040	800	rinuncia:to	rinunciato	rinunciare	VERB	_
800-8	PKP040	800	{ride}	{ride}	_	_	_
801-0	PKP041	801	tutte	tutte	tutto	DET	_
801-1	PKP041	801	fe:mmine	femmine	femmina	NOUN	_
801-2	PKP041	801	poi	poi	poi	ADV	_
802-0	PKP040	802	<bello	bello	bello	ADJ	_
802-1	PKP040	802	mi:o>	mio	mio	DET	_
803-0	PKP048	803	lo	lo	il	PRON	_
803-1	PKP048	803	vuoi?	vuoi	volere	AUX	Intonation=rising
804-0	PKP040	804	°ce	ce	ce	PRON	Volume=low
804-1	PKP040	804	l'	l'	lo	PRON	SpaceAfter=No|Volume=low
804-2	PKP040	804	ho°	ho	avere	VERB	Volume=low
805-0	PKP040	805	°xxxxx?°	xxxxx	xxxventesimo	ADJ	Intonation=rising|Volume=low
806-0	PKP048	806	ho	ho	avere	AUX	_
806-1	PKP048	806	mangiato	mangiato	mangiato	VERB	_
806-2	PKP048	806	troppo	troppo	troppo	ADV	_
807-0	PKP041	807	pizza	pizza	pizzare	VERB	_
808-0	PKP039	808	hai	hai	avere	AUX	_
808-1	PKP039	808	mangiato	mangiato	mangiare	VERB	_
808-2	PKP039	808	veloce	veloce	veloce	ADJ	_
809-0	PKP040	809	{ride}	{ride}	_	X	_
810-0	PKP040	810	hai	hai	avere	AUX	_
810-1	PKP040	810	mangiato	mangiato	mangiare	VERB	_
810-2	PKP040	810	velo:ce	veloce	veloce	ADJ	_
810-3	PKP040	810	°ha	ha	avere	AUX	Volume=low
810-4	PKP040	810	detto	detto	dire	VERB	Volume=low
810-5	PKP040	810	(paolo)°	paolo	paolo	NOUN	Volume=low
811-0	PKP040	811	{ride}	{ride}	_	X	_
812-0	PKP048	812	io	io	io	PRON	_
812-1	PKP048	812	l'	l'	il	DET	SpaceAfter=No
812-2	PKP048	812	altra	altra	altro	ADJ	_
812-3	PKP048	812	sera:	sera	sera	NOUN	_
813-0	PKP048	813	>avevo	avevo	avere	AUX	_
813-1	PKP048	813	finito<	finito	finire	VERB	_
813-2	PKP048	813	di	di	di	ADP	_
813-3	PKP048	813	mangiare	mangiare	mangiare	VERB	_
813-4	PKP048	813	la	la	il	DET	_
813-5	PKP048	813	fri:tta	fritta	fritta	NOUN	_
813-6	PKP048	813	e	e	e	CCONJ	_
813-7	PKP048	813	tutto	tutto	tutto	PRON	_
813-8	PKP048	813	alle	alle	_	_	_
813-8a	_	_	_	a	a	ADP	_
813-8b	_	_	_	le	il	DET	_
813-9	PKP048	813	nove	nove	nove	NUM	_
813-10	PKP048	813	e	e	e	CCONJ	_
813-11	PKP048	813	un	un	uno	DET	_
813-12	PKP048	813	qua:rto	quarto	quarto	ADJ	_
814-0	PKP039	814	(a)	a	a	ADP	_
814-1	PKP039	814	che	che	che	DET	_
814-2	PKP039	814	ora	ora	ora	ADV	_
814-3	PKP039	814	hai	hai	avere	AUX	_
814-4	PKP039	814	iniziato?	iniziato	iniziare	VERB	Intonation=rising
815-0	PKP040	815	{ride}	{ride}	_	X	_
816-0	PKP041	816	{ride}	{ride}	_	X	_
817-0	PKP040	817	alle	alle	_	_	_
817-0a	_	_	_	a	a	ADP	_
817-0b	_	_	_	le	il	DET	_
817-1	PKP040	817	sette	sette	sette	NUM	_
817-2	PKP040	817	e	e	e	CCONJ	_
817-3	PKP040	817	mezza	mezza	mezzo	ADJ	_
818-0	PKP040	818	{ride}	{ride}	_	X	_
819-0	PKP048	819	x	x	x	SYM	_
819-1	PKP048	819	me	me	me	PRON	_
819-2	PKP048	819	l'	l'	lo	PRON	SpaceAfter=No
819-3	PKP048	819	ha	ha	avere	AUX	_
819-4	PKP048	819	portata	portata	portare	VERB	_
819-5	PKP048	819	lei	lei	lei	PRON	_
820-0	PKP048	820	tanto	tanto	tanto	ADV	_
820-1	PKP048	820	{P}	{P}	_	_	_
820-2	PKP048	820	qua	qua	qua	ADV	_
820-3	PKP048	820	ho	ho	avere	AUX	_
820-4	PKP048	820	fa~	fa~	fa~	PROPN	Interrupted=Yes
820-5	PKP048	820	finito	finito	finere	VERB	_
820-6	PKP048	820	>quello	quello	quello	PRON	_
820-7	PKP048	820	che	che	che	PRON	_
820-8	PKP048	820	dovevo	dovevo	doverove	AUX	_
820-9	PKP048	820	fare:<	fare	fare	VERB	_
821-0	PKP048	821	poi	poi	poi	ADV	_
821-1	PKP048	821	ho	ho	avere	AUX	_
821-2	PKP048	821	detto	detto	dire	VERB	_
821-3	PKP048	821	bo:h	boh	boh	NOUN	_
821-4	PKP048	821	non	non	non	ADV	_
821-5	PKP048	821	so	so	sapere	VERB	_
821-6	PKP048	821	(quando)	quando	quando	SCONJ	_
821-7	PKP048	821	xx	x	x	SYM	_
822-0	PKP048	822	beni:ssimo	benissimo	bene	ADV	_
822-1	PKP048	822	ho	ho	avere	AUX	_
822-2	PKP048	822	proprio	proprio	proprio	ADV	_
822-3	PKP048	822	mangiato	mangiato	mangiato	VERB	_
822-4	PKP048	822	be:ne	bene	bene	ADV	_
822-5	PKP048	822	(e	e	e	CCONJ	_
822-6	PKP048	822	tanto)	tanto	tanto	ADV	_
823-0	PKP040	823	O::H	oh	oh	ADV	Volume=high
823-1	PKP040	823	PURE	pure	pure	ADV	Volume=high
823-2	PKP040	823	A	a	a	ADP	Volume=high
823-3	PKP040	823	MIO	mio	mio	DET	Volume=high
823-4	PKP040	823	MARITO	marito	marito	NOUN	Volume=high
823-5	PKP040	823	è	è	essere	AUX	_
823-6	PKP040	823	andata	andata	andare	VERB	_
823-7	PKP040	823	benissimo	benissimo	bene	ADV	_
824-0	PKP040	824	e	e	e	CCONJ	_
824-1	PKP040	824	(l'	l'	lo	PRON	SpaceAfter=No
824-2	PKP040	824	)ha	ha	avere	AUX	_
824-3	PKP040	824	mangiato	mangiato	mangiare	VERB	_
824-4	PKP040	824	veloce	veloce	veloce	ADJ	_
825-0	PKP039	825	tua	tua	tuo	DET	_
825-1	PKP039	825	figlia	figlia	figlia	NOUN	_
825-2	PKP039	825	se	se	se	SCONJ	_
825-3	PKP039	825	l'	l'	lo	PRON	SpaceAfter=No
825-4	PKP039	825	era	era	essere	AUX	_
825-5	PKP039	825	portata	portata	portare	VERB	_
825-6	PKP039	825	no?	no	no	ADV	Intonation=rising
826-0	PKP039	826	no	no	no	ADV	_
827-0	PKP048	827	tu:::	tu	tu	PRON	_
827-1	PKP048	827	x	x	x	SYM	_
827-2	PKP048	827	a	a	a	ADP	_
827-3	PKP048	827	me	me	me	PRON	_
827-4	PKP048	827	l'	l'	lo	PRON	SpaceAfter=No
827-5	PKP048	827	ha	ha	avere	AUX	_
827-6	PKP048	827	portat[a	portata	portare	VERB	_
827-7	PKP048	827	le:i]	lei	lei	PRON	_
828-0	PKP039	828	[devi	devi	dovere	AUX	_
828-1	PKP039	828	li]tigare	litigare	litigare	VERB	_
828-2	PKP039	828	con	con	con	ADP	_
828-3	PKP039	828	me?)	me	me	PRON	Intonation=rising
828-4	PKP039	828	{ride}	{ride}	_	_	_
829-0	PKP040	829	{ride}	{ride}	_	X	_
830-0	PKP048	830	ma	ma	ma	CCONJ	_
830-1	PKP048	830	io	io	io	PRON	_
830-2	PKP048	830	te	te	te	PRON	_
830-3	PKP048	830	l'	l'	lo	PRON	SpaceAfter=No
830-4	PKP048	830	ho	ho	avere	AUX	_
830-5	PKP048	830	detto	detto	dire	VERB	_
830-6	PKP048	830	gra:zie	grazie	grazie	NOUN	_
830-7	PKP048	830	mi	mi	mi	PRON	_
830-8	PKP048	830	stai	stai	stare	VERB	_
830-9	PKP048	830	vizia:ndo::	viziando	viziare	VERB	_
831-0	PKP048	831	lo	lo	lo	PRON	_
831-1	PKP048	831	ricono:sc[o]	riconosco	riconoscere	VERB	_
832-0	PKP040	832	[e]	e	e	CCONJ	_
832-1	PKP040	832	pensa	pensa	pensare	VERB	_
832-2	PKP040	832	che	che	che	SCONJ	_
832-3	PKP040	832	a	a	a	ADP	_
832-4	PKP040	832	sua	sua	suo	DET	_
832-5	PKP040	832	madre	madre	madre	NOUN	_
832-6	PKP040	832	non	non	non	ADV	_
832-7	PKP040	832	gliel'	gliel'	_	_	SpaceAfter=No
832-7a	_	_	_	glie	gli	PRON	_
832-7b	_	_	_	l'	lo	PRON	_
832-8	PKP040	832	ha	ha	avere	AUX	_
832-9	PKP040	832	manco	manco	manco	ADV	_
832-10	PKP040	832	porta[(ta)]	portata	portare	VERB	_
833-0	PKP048	833	[x]::	x	decimo	ADJ	_
833-1	PKP048	833	se?	se	se	SCONJ	Intonation=rising
834-0	PKP040	834	x:	x	x	SYM	_
834-1	PKP040	834	non	non	non	ADV	_
834-2	PKP040	834	[c'	c'	ci	PRON	SpaceAfter=No
834-3	PKP040	834	era]:	era	essere	VERB	_
835-0	PKP039	835	[x:]	x	decimo	ADJ	_
836-0	PKP040	836	{ride}	{ride}	_	X	_
837-0	PKP039	837	(mh)	mh	mh	NOUN	_
838-0	PKP039	838	(mh)	mh	mh	NOUN	_
839-0	PKP048	839	non	non	non	ADV	_
839-1	PKP048	839	ce	ce	ce	PRON	_
839-2	PKP048	839	lo	lo	lo	PRON	_
839-3	PKP048	839	diciamo	diciamo	dire	VERB	_
839-4	PKP048	839	a	a	a	ADP	_
839-5	PKP048	839	nonna	nonna	nonna	NOUN	_
839-6	PKP048	839	paola	paola	paolo	ADJ	_
839-7	PKP048	839	se	se	se	SCONJ	_
839-8	PKP048	839	no	no	no	ADV	_
839-9	PKP048	839	si	si	si	PRON	_
839-10	PKP048	839	offende	offende	offendere	VERB	_
839-11	PKP048	839	no::	no	no	ADV	_
840-0	PKP040	840	ma	ma	ma	CCONJ	_
840-1	PKP040	840	non	non	non	ADV	_
840-2	PKP040	840	c'	c'	ci	PRON	SpaceAfter=No
840-3	PKP040	840	e:ra	era	essere	VERB	_
840-4	PKP040	840	era	era	essere	AUX	_
840-5	PKP040	840	chiuso	chiuso	chiuso	ADJ	_
841-0	PKP048	841	paola	paola	paolare	VERB	_
841-1	PKP048	841	dove	dove	dove	ADV	_
841-2	PKP048	841	[ma:ngi::]?	mangi	mangio	NOUN	Intonation=rising
842-0	PKP041	842	[m:h	mh	mh	NOUN	_
842-1	PKP041	842	non	non	non	ADV	_
842-2	PKP041	842	si	si	si	PRON	_
842-3	PKP041	842	offe:nde]	offende	offendere	VERB	_
842-4	PKP041	842	se	se	se	SCONJ	_
